Id,SalePrice
1643,224629.1
1644,216324.44
1645,203970.72
1646,159882.94
1647,154287.42
1648,133270.56
1649,139288.64
1650,113816.78
1651,113416.195
1652,95081.08
1653,98697.36
1654,146706.83
1655,146086.92
1656,145365.64
1657,146760.97
1658,139592.23
1659,126357.53
1660,160417.97
1661,439895.25
1662,427897.56
1663,402557.53
1664,266070.38
1665,321449.62
1666,299889.5
1667,324675.7
1668,328295.84
1669,311059.97
1670,343615.03
1671,248304.17
1672,462113.78
1673,299431.7
1674,243616.5
1675,187900.45
1676,185745.7
1677,233084.45
1678,487663.3
1679,374867.84
1680,356008.94
1681,240100.9
1682,302644.5
1683,163980.88
1684,167937.16
1685,169651.22
1686,166783.2
1687,168202.11
1688,186838.69
1689,194033.78
1690,194423.88
1691,182457.64
1692,275836.7
1693,158719.08
1694,186698.69
1695,169311.95
1696,291256.94
1697,175428.27
1698,379074.4
1699,341434.6
1700,245083.66
1701,273893.75
1702,245842.12
1703,251850.52
1704,274496.25
1705,228827.22
1706,441532.72
1707,206616.5
1708,209581.44
1709,305548.34
1710,225222.84
1711,260598.83
1712,250851.66
1713,274786.72
1714,235050.83
1715,212163.39
1716,192257.92
1717,176526.02
1718,128652.41
1719,190386.27
1720,264974.7
1721,164463.72
1722,125961.93
1723,153393.2
1724,218796.58
1725,244351.55
1726,178128.86
1727,148223.55
1728,169165.88
1729,167448.11
1730,152169.28
1731,123654.65
1732,133145.56
1733,114435.31
1734,118648.21
1735,131825.61
1736,120312.83
1737,328619.12
1738,207709.45
1739,244650.94
1740,242431.48
1741,199930.38
1742,180290.66
1743,173523.9
1744,337524.66
1745,214244.44
1746,179169.67
1747,207616.95
1748,230903.19
1749,151117.47
1750,124853.49
1751,251708.84
1752,125599.43
1753,148626.69
1754,195888.8
1755,167998.98
1756,118135.49
1757,122952.27
1758,151849.34
1759,161312.22
1760,166104.77
1761,145383.39
1762,171187.89
1763,169243.34
1764,115968.47
1765,133750.97
1766,172242.02
1767,199324.6
1768,150566.8
1769,184304.95
1770,147135.02
1771,128033.32
1772,141233.81
1773,144281.58
1774,124453.34
1775,142160.02
1776,127867.86
1777,116248.07
1778,137019.86
1779,117464.35
1780,178545.05
1781,121699.24
1782,90104.99
1783,142028.42
1784,107426.945
1785,117794.055
1786,159471.17
1787,152560.02
1788,54779.99
1789,98285.664
1790,76602.35
1791,188934.75
1792,157029.64
1793,117880.47
1794,154935.75
1795,136908.45
1796,130155.53
1797,136249.11
1798,126858.734
1799,120844.67
1800,135513.58
1801,126399.11
1802,143276.22
1803,142615.33
1804,144004.17
1805,136498.56
1806,117293.87
1807,138370.19
1808,117737.56
1809,121555.76
1810,157170.47
1811,89949.336
1812,97637.766
1813,126983.29
1814,113135.86
1815,48091.793
1816,98564.164
1817,116525.89
1818,141188.56
1819,126807.21
1820,41423.51
1821,109861.836
1822,158795.83
1823,37828.695
1824,138890.03
1825,132507.0
1826,106819.7
1827,103838.52
1828,136400.31
1829,119239.99
1830,155992.28
1831,149024.23
1832,78554.95
1833,140332.38
1834,118133.46
1835,152948.55
1836,129258.47
1837,88785.98
1838,127423.05
1839,91828.04
1840,171435.39
1841,139287.97
1842,80837.84
1843,133214.4
1844,149794.67
1845,138087.69
1846,149545.31
1847,155596.9
1848,53122.41
1849,108867.04
1850,117407.234
1851,164368.69
1852,124655.99
1853,125432.56
1854,167541.23
1855,126129.14
1856,222657.94
1857,129394.13
1858,138800.92
1859,120200.77
1860,152859.88
1861,119518.81
1862,357106.25
1863,343662.22
1864,340797.97
1865,345340.4
1866,341906.4
1867,244258.81
1868,307762.2
1869,197554.0
1870,234266.23
1871,259047.92
1872,179402.55
1873,229234.14
1874,137494.77
1875,200516.02
1876,197382.25
1877,216204.0
1878,185459.12
1879,130060.484
1880,136408.38
1881,242647.28
1882,245254.58
1883,188497.05
1884,206679.97
1885,241444.4
1886,311128.78
1887,207488.1
1888,280030.9
1889,164129.19
1890,113769.57
1891,139222.36
1892,105783.625
1893,134124.72
1894,138071.1
1895,136507.67
1896,132901.73
1897,110447.61
1898,107392.23
1899,154412.25
1900,149027.08
1901,168404.52
1902,143953.36
1903,212665.58
1904,147024.06
1905,195781.03
1906,141404.16
1907,191078.02
1908,112058.61
1909,135818.53
1910,118615.055
1911,223869.89
1912,328387.28
1913,143271.72
1914,43282.945
1915,331719.66
1916,58273.92
1917,256384.94
1918,140652.73
1919,177105.25
1920,126641.16
1921,449625.44
1922,351971.03
1923,220655.05
1924,216964.52
1925,191837.4
1926,414745.56
1927,135159.4
1928,138871.22
1929,123613.266
1930,123619.27
1931,140740.08
1932,136632.83
1933,192733.77
1934,185598.56
1935,174979.14
1936,194113.0
1937,179138.23
1938,163067.47
1939,241943.44
1940,167028.8
1941,177771.62
1942,184172.47
1943,187777.2
1944,372177.34
1945,411577.25
1946,135074.88
1947,295986.66
1948,175014.52
1949,233163.16
1950,182856.55
1951,252855.05
1952,198353.69
1953,161850.02
1954,174785.5
1955,136268.2
1956,303045.1
1957,149506.67
1958,321884.3
1959,140199.94
1960,122855.69
1961,123387.24
1962,95831.94
1963,100682.695
1964,120481.15
1965,147410.72
1966,140735.52
1967,293481.66
1968,458197.62
1969,406330.5
1970,454526.1
1971,445765.78
1972,403657.4
1973,240902.3
1974,325223.6
1975,275498.6
1976,270034.97
1977,360153.6
1978,364695.2
1979,318892.72
1980,201618.22
1981,335303.56
1982,227844.9
1983,207384.05
1984,156866.19
1985,252714.73
1986,234845.6
1987,175163.47
1988,174174.0
1989,198591.23
1990,214449.27
1991,255097.9
1992,213856.58
1993,162623.31
1994,252995.19
1995,186135.3
1996,234150.98
1997,304796.3
1998,336014.22
1999,269445.88
2000,307484.38
2001,243841.5
2002,241735.86
2003,267545.16
2004,259258.98
2005,210776.69
2006,234640.08
2007,248949.36
2008,232223.34
2009,196699.94
2010,195549.45
2011,135263.86
2012,177501.08
2013,180734.3
2014,181467.11
2015,206134.9
2016,190026.73
2017,190820.16
2018,122211.45
2019,129652.92
2020,103460.13
2021,106092.07
2022,174020.25
2023,141730.61
2024,249034.84
2025,345613.56
2026,178274.17
2027,155411.1
2028,146954.95
2029,177698.4
2030,290707.75
2031,234826.33
2032,256837.92
2033,272034.03
2034,157177.36
2035,219717.66
2036,188218.27
2037,185104.67
2038,260548.12
2039,221973.12
2040,226411.4
2041,289017.34
2042,204685.28
2043,173325.27
2044,159300.94
2045,209958.14
2046,145687.34
2047,148763.11
2048,138360.03
2049,135597.22
2050,186148.95
2051,107165.61
2052,127249.875
2053,145621.78
2054,83575.77
2055,159565.66
2056,144850.42
2057,115238.41
2058,227325.52
2059,131510.67
2060,162269.31
2061,175068.77
2062,133453.2
2063,107684.62
2064,160409.39
2065,124207.664
2066,154421.38
2067,96265.39
2068,106965.68
2069,82421.086
2070,119167.58
2071,94378.67
2072,110140.58
2073,138509.88
2074,198444.7
2075,148455.14
2076,128532.96
2077,168153.03
2078,138910.17
2079,136134.3
2080,119207.82
2081,126777.83
2082,120441.4
2083,144001.42
2084,110986.43
2085,120643.73
2086,127895.055
2087,126820.875
2088,91623.08
2089,78508.29
2090,120400.63
2091,130975.23
2092,126675.945
2093,115230.49
2094,114372.36
2095,139126.4
2096,76128.74
2097,93306.79
2098,141845.95
2099,52826.36
2100,76300.94
2101,125796.266
2102,114633.56
2103,106065.67
2104,132410.23
2105,126586.58
2106,77844.9
2107,217848.8
2108,111257.94
2109,114932.625
2110,119991.87
2111,145203.81
2112,137003.92
2113,124267.38
2114,104753.5
2115,168661.67
2116,117270.04
2117,153338.2
2118,119903.555
2119,105924.15
2120,120720.84
2121,90639.0
2122,104302.72
2123,82068.984
2124,166716.4
2125,128188.484
2126,145464.23
2127,156543.69
2128,123045.88
2129,103912.73
2130,152147.08
2131,151301.77
2132,124904.7
2133,131336.58
2134,120391.56
2135,97746.96
2136,75921.02
2137,108700.43
2138,136573.17
2139,147355.62
2140,140811.9
2141,155496.48
2142,124034.96
2143,146308.75
2144,115310.305
2145,137463.83
2146,155631.48
2147,125845.94
2148,124159.34
2149,155569.9
2150,221868.58
2151,104504.84
2152,155273.61
2153,164875.16
2154,110084.92
2155,137565.98
2156,324733.9
2157,230115.1
2158,223957.66
2159,196385.42
2160,175827.9
2161,250245.69
2162,364335.38
2163,351589.6
2164,256941.8
2165,199973.86
2166,149053.66
2167,234640.75
2168,207738.38
2169,194399.6
2170,229619.22
2171,151184.36
2172,136491.66
2173,154166.81
2174,222608.25
2175,333516.34
2176,333450.5
2177,247914.23
2178,202037.62
2179,141917.0
2180,228404.03
2181,188540.02
2182,227625.77
2183,188037.95
2184,124185.75
2185,92563.62
2186,146858.84
2187,153538.39
2188,156968.55
2189,224311.84
2190,83415.08
2191,84665.37
2192,85419.79
2193,103176.555
2194,108219.14
2195,109538.25
2196,100095.91
2197,117181.61
2198,167519.34
2199,178731.42
2200,155181.53
2201,130150.195
2202,227615.56
2203,138611.48
2204,191020.62
2205,124169.65
2206,153854.98
2207,221419.19
2208,262131.77
2209,236060.39
2210,126357.17
2211,121975.43
2212,129357.12
2213,109038.695
2214,127171.87
2215,104233.805
2216,154844.03
2217,77474.36
2218,61238.387
2219,61556.625
2220,43599.637
2221,335382.88
2222,288012.5
2223,281801.75
2224,204760.84
2225,103981.42
2226,177304.33
2227,204551.22
2228,267612.28
2229,248458.39
2230,157129.7
2231,215092.0
2232,183784.02
2233,167593.97
2234,234866.2
2235,225630.25
2236,252707.02
2237,355932.2
2238,197089.77
2239,108779.555
2240,158166.34
2241,175176.83
2242,126553.87
2243,125602.06
2244,95224.55
2245,97220.57
2246,138966.08
2247,107386.08
2248,118173.24
2249,122496.75
2250,136336.45
2251,98105.58
2252,166809.12
2253,154769.61
2254,186395.0
2255,190521.95
2256,174134.62
2257,218165.86
2258,165110.1
2259,177808.25
2260,162511.53
2261,183131.94
2262,201502.11
2263,363655.0
2264,419402.4
2265,168566.31
2266,323448.44
2267,385162.62
2268,403324.16
2269,148011.81
2270,187270.56
2271,220399.94
2272,182967.5
2273,166704.33
2274,185276.88
2275,157888.89
2276,193690.27
2277,200367.3
2278,149353.75
2279,129864.77
2280,113528.63
2281,164975.83
2282,191374.92
2283,105640.664
2284,115668.48
2285,141202.03
2286,123888.72
2287,341800.78
2288,278953.53
2289,387301.2
2290,502322.16
2291,336382.94
2292,448887.25
2293,492388.88
2294,447670.97
2295,461688.72
2296,269239.38
2297,299043.84
2298,295996.25
2299,375722.2
2300,354389.38
2301,279312.38
2302,247346.75
2303,250680.42
2304,244490.0
2305,188703.17
2306,180055.44
2307,188308.58
2308,217499.22
2309,277300.28
2310,215205.27
2311,186885.02
2312,180563.05
2313,174870.53
2314,168370.62
2315,178186.8
2316,203851.7
2317,181136.86
2318,179869.9
2319,172334.02
2320,196822.66
2321,250224.22
2322,163603.31
2323,180339.84
2324,159019.67
2325,207461.39
2326,164703.7
2327,208663.44
2328,232626.11
2329,182537.17
2330,178304.27
2331,359447.4
2332,387445.62
2333,335713.75
2334,271376.66
2335,258265.22
2336,317938.6
2337,207343.5
2338,267827.25
2339,185530.6
2340,421187.28
2341,203677.6
2342,234505.86
2343,220239.61
2344,193943.5
2345,242861.89
2346,212923.11
2347,202680.66
2348,225007.1
2349,185036.89
2350,300020.8
2351,244380.44
2352,262405.12
2353,256727.72
2354,139475.27
2355,140784.52
2356,150014.98
2357,191314.7
2358,185000.72
2359,135969.25
2360,115605.29
2361,144126.45
2362,279454.38
2363,141964.38
2364,154299.92
2365,230840.22
2366,200755.0
2367,226342.75
2368,214941.89
2369,209382.27
2370,177667.39
2371,170361.19
2372,213440.11
2373,299581.62
2374,334331.9
2375,262196.0
2376,287198.97
2377,349489.2
2378,141125.16
2379,198429.56
2380,150848.64
2381,168723.12
2382,209334.94
2383,199380.67
2384,252481.31
2385,158874.0
2386,136418.9
2387,149623.34
2388,93692.8
2389,124635.664
2390,147819.53
2391,151022.81
2392,118034.14
2393,176503.8
2394,145286.1
2395,204468.12
2396,151840.5
2397,208951.19
2398,138793.23
2399,62567.652
2400,55483.215
2401,106645.64
2402,141058.95
2403,138263.2
2404,147855.77
2405,164545.45
2406,144155.05
2407,123236.72
2408,146907.45
2409,117979.89
2410,158340.66
2411,120656.27
2412,145947.81
2413,132192.6
2414,151832.39
2415,135851.42
2416,136580.86
2417,133052.39
2418,138388.27
2419,135427.39
2420,121988.23
2421,147169.95
2422,113048.06
2423,128387.42
2424,151640.66
2425,169329.55
2426,117130.21
2427,141143.6
2428,173563.62
2429,116430.02
2430,133374.33
2431,109748.53
2432,145453.14
2433,150519.84
2434,144476.27
2435,155291.67
2436,107024.05
2437,111425.07
2438,115220.38
2439,106060.1
2440,121506.73
2441,87005.6
2442,87096.76
2443,119174.4
2444,131528.73
2445,77146.19
2446,140689.22
2447,188972.05
2448,125403.98
2449,108519.68
2450,150955.0
2451,127426.93
2452,220129.16
2453,80930.484
2454,108570.41
2455,113958.516
2456,151571.84
2457,132735.55
2458,124099.68
2459,105600.58
2460,114868.63
2461,122084.83
2462,141566.48
2463,136218.31
2464,178571.78
2465,141937.03
2466,129062.86
2467,150554.45
2468,76381.02
2469,69952.72
2470,190638.1
2471,216889.0
2472,157124.31
2473,122827.695
2474,80593.98
2475,224190.16
2476,115923.58
2477,130239.71
2478,148366.25
2479,102174.06
2480,156417.58
2481,130032.7
2482,119676.79
2483,112748.53
2484,126092.22
2485,124243.8
2486,165876.02
2487,163978.05
2488,169242.86
2489,145977.05
2490,156032.14
2491,85783.97
2492,184341.69
2493,134606.92
2494,139883.55
2495,74847.6
2496,272558.1
2497,153440.16
2498,111373.98
2499,95760.49
2500,125361.41
2501,144070.52
2502,137115.42
2503,87513.48
2504,165741.3
2505,215583.84
2506,258616.44
2507,277158.28
2508,259433.86
2509,217364.44
2510,219458.19
2511,172668.64
2512,210606.7
2513,210638.83
2514,271610.47
2515,159016.64
2516,161005.44
2517,137816.92
2518,152708.2
2519,226151.36
2520,224451.58
2521,187439.95
2522,226276.48
2523,122104.86
2524,140596.4
2525,148748.78
2526,138909.5
2527,112193.984
2528,129336.52
2529,132016.08
2530,114724.34
2531,260214.64
2532,227957.7
2533,198976.64
2534,218918.05
2535,329642.06
2536,235591.23
2537,243569.58
2538,178697.5
2539,185285.34
2540,174494.05
2541,181291.89
2542,169228.81
2543,125518.24
2544,138875.06
2545,132201.55
2546,130407.875
2547,142336.78
2548,149997.38
2549,146485.1
2550,216464.98
2551,140056.55
2552,128527.32
2553,74253.516
2554,98928.05
2555,122936.68
2556,100923.7
2557,100050.96
2558,168733.9
2559,139590.38
2560,150904.9
2561,136379.89
2562,142922.9
2563,146230.08
2564,203138.5
2565,148635.05
2566,157130.45
2567,139458.23
2568,197914.19
2569,207914.97
2570,121664.195
2571,206196.05
2572,156579.67
2573,205087.2
2574,270225.1
2575,128752.08
2576,121997.42
2577,174100.92
2578,81190.39
2579,60055.855
2580,93342.74
2581,90414.1
2582,91099.43
2583,277858.56
2584,148202.34
2585,170230.12
2586,196250.8
2587,198553.94
2588,149196.16
2589,144768.95
2590,202219.02
2591,217081.45
2592,213082.77
2593,259059.3
2594,173000.44
2595,205208.9
2596,306510.3
2597,184134.55
2598,295822.4
2599,298675.3
2600,165370.89
2601,149874.98
2602,82441.055
2603,92730.875
2604,90149.6
2605,68341.56
2606,148231.33
2607,195869.55
2608,191236.98
2609,171263.48
2610,106730.7
2611,114448.414
2612,148336.4
2613,129770.69
2614,129105.82
2615,163701.48
2616,148582.61
2617,164629.89
2618,196272.52
2619,179782.78
2620,188427.14
2621,178409.22
2622,181176.6
2623,259689.31
2624,291473.94
2625,324778.5
2626,185129.03
2627,165013.28
2628,524776.0
2629,492605.4
2630,375298.53
2631,489494.0
2632,436495.25
2633,323972.03
2634,404319.28
2635,158316.95
2636,174601.58
2637,177534.1
2638,262043.28
2639,193762.88
2640,161552.23
2641,109132.84
2642,192774.39
2643,105740.555
2644,125634.29
2645,107397.75
2646,97086.78
2647,104731.52
2648,142856.94
2649,141602.4
2650,139342.31
2651,141086.8
2652,425771.88
2653,244700.64
2654,262402.38
2655,413929.2
2656,276794.8
2657,340095.7
2658,305532.9
2659,304582.16
2660,354798.56
2661,356307.5
2662,357122.25
2663,287401.2
2664,267846.94
2665,329047.2
2666,289533.78
2667,165220.34
2668,177403.94
2669,177181.61
2670,277046.25
2671,183577.83
2672,192462.47
2673,218930.98
2674,214918.12
2675,175235.81
2676,188374.67
2677,195552.06
2678,256039.69
2679,288497.97
2680,289022.6
2681,422513.7
2682,332417.97
2683,606725.9
2684,311745.38
2685,345437.6
2686,269566.16
2687,346162.44
2688,209673.2
2689,201525.36
2690,495966.38
2691,187707.03
2692,130397.805
2693,187079.73
2694,139396.28
2695,191071.64
2696,180970.4
2697,194429.44
2698,178331.81
2699,162561.44
2700,151675.52
2701,139926.92
2702,103779.82
2703,117073.15
2704,143164.9
2705,124002.79
2706,119098.05
2707,129336.89
2708,137944.22
2709,116709.62
2710,125133.15
2711,314290.22
2712,418927.1
2713,168792.81
2714,148839.73
2715,174113.2
2716,134570.86
2717,174841.52
2718,231556.6
2719,152933.95
2720,179672.39
2721,137067.56
2722,169013.5
2723,146429.36
2724,132235.84
2725,132657.72
2726,143696.73
2727,161565.78
2728,175247.52
2729,137900.67
2730,146144.75
2731,133218.47
2732,127918.11
2733,152406.45
2734,146632.27
2735,143926.73
2736,147355.77
2737,127286.04
2738,135490.44
2739,164904.56
2740,144616.61
2741,150683.0
2742,153825.94
2743,158281.17
2744,158788.56
2745,148558.95
2746,144631.64
2747,141114.12
2748,122721.73
2749,125857.46
2750,135571.61
2751,135269.66
2752,196928.36
2753,151691.28
2754,198426.9
2755,132754.28
2756,101590.984
2757,73152.87
2758,80605.35
2759,166847.95
2760,137959.61
2761,143775.14
2762,145632.34
2763,179103.56
2764,144864.8
2765,284818.06
2766,113133.16
2767,88921.13
2768,130553.72
2769,141486.72
2770,146015.19
2771,109492.195
2772,108858.42
2773,170982.8
2774,147858.17
2775,119455.0
2776,132526.6
2777,144663.64
2778,109412.234
2779,116903.336
2780,100860.1
2781,94436.66
2782,89589.25
2783,108792.836
2784,124433.055
2785,137865.83
2786,76594.31
2787,124650.29
2788,75385.02
2789,184903.89
2790,100591.62
2791,118998.14
2792,52883.62
2793,143180.88
2794,105282.01
2795,125154.984
2796,109731.055
2797,201102.61
2798,117398.73
2799,120570.695
2800,67415.99
2801,118787.805
2802,148843.72
2803,166194.45
2804,137977.5
2805,101880.5
2806,80740.45
2807,157204.34
2808,154793.83
2809,136456.52
2810,133603.22
2811,158639.17
2812,162990.52
2813,174371.94
2814,153166.9
2815,95111.28
2816,252471.67
2817,154577.4
2818,132620.28
2819,143274.17
2820,134021.66
2821,97143.65
2822,222167.97
2823,299056.4
2824,195170.5
2825,169796.89
2826,137107.7
2827,137301.89
2828,196627.73
2829,192042.61
2830,237027.02
2831,170746.67
2832,248485.39
2833,306660.6
2834,202661.9
2835,225291.81
2836,192473.86
2837,152813.67
2838,150379.53
2839,183124.61
2840,218553.83
2841,214961.17
2842,226500.6
2843,157214.55
2844,168019.19
2845,125203.695
2846,214157.42
2847,207584.3
2848,229697.4
2849,200138.7
2850,269871.5
2851,220630.0
2852,237483.17
2853,235688.55
2854,140343.22
2855,200746.0
2856,200167.14
2857,182995.23
2858,199055.6
2859,112304.57
2860,118837.55
2861,126142.61
2862,195239.56
2863,128907.01
2864,244545.27
2865,141393.9
2866,133462.88
2867,95091.875
2868,88543.63
2869,117166.97
2870,120572.875
2871,78451.03
2872,51803.05
2873,97983.74
2874,152378.55
2875,113564.26
2876,169471.88
2877,152919.22
2878,178137.36
2879,139960.02
2880,101410.26
2881,148364.12
2882,162212.69
2883,197137.12
2884,206118.58
2885,182913.75
2886,239715.39
2887,93879.555
2888,138437.38
2889,56974.223
2890,83890.96
2891,130503.17
2892,34239.55
2893,76953.01
2894,52502.305
2895,296318.5
2896,306273.34
2897,194389.39
2898,151854.12
2899,221095.92
2900,154467.48
2901,196688.69
2902,192177.64
2903,349257.28
2904,353116.84
2905,77725.91
2906,208543.48
2907,114326.664
2908,134361.44
2909,138952.44
2910,75686.57
2911,79272.39
2912,142684.16
2913,77311.98
2914,74610.99
2915,78278.766
2916,72418.26
2917,143843.03
2918,115676.2
2919,214745.4
